### Exported data from PolyN fit with N = 8
### Can be used as input data for higher order PolyN (default degree: N+2)
name= AA6016T4_UA_RV5_ExptP8
degree= 10
### FEA section---------
EE= 70000.0
NU= 0.33
AA= 498.8
BB= 0.0089
CC= 0.285
### Uniaxial data-----------
d= 0.0, 0.00, 1.0000, 0.5250, a
d= 0.0, 3.75, 0.9981, 0.5155, v
d= 0.0, 7.50, 0.9928, 0.4882, v
d= 0.0, 11.25, 0.9845, 0.4479, v
d= 0.0, 15.00, 0.9630, 0.3590, a
d= 0.0, 18.75, 0.9590, 0.3661, v
d= 0.0, 22.50, 0.9417, 0.3409, v
d= 0.0, 26.25, 0.9230, 0.3269, v
d= 0.0, 30.00, 0.9040, 0.3030, a
d= 0.0, 33.75, 0.8896, 0.3105, v
d= 0.0, 37.50, 0.8785, 0.3013, v
d= 0.0, 41.25, 0.8723, 0.2915, v
d= 0.0, 45.00, 0.8670, 0.2480, a
d= 0.0, 48.75, 0.8758, 0.2759, v
d= 0.0, 52.50, 0.8853, 0.2715, v
d= 0.0, 56.25, 0.8990, 0.2697, v
d= 0.0, 60.00, 0.9190, 0.2970, a
d= 0.0, 63.75, 0.9309, 0.2793, v
d= 0.0, 67.50, 0.9422, 0.2987, v
d= 0.0, 71.25, 0.9464, 0.3296, v
d= 0.0, 75.00, 0.9480, 0.3870, a
d= 0.0, 78.75, 0.9382, 0.3955, v
d= 0.0, 82.50, 0.9320, 0.4157, v
d= 0.0, 86.25, 0.9276, 0.4260, v
d= 0.0, 90.00, 0.9260, 0.4290, a
### Balanced-Biaxial data------
d= 1.0, 0.0, 0.9500, -0.5000, a
### Plane strain data -----------
d= 0.5000, 0.00, 1.0250, 0.0, a
d= 0.5000, 90.00, 1.0000, 0.0, a
### Biaxial r-value data (drawing zone)-------
d= -0.0250, 0.00, 0.9908, 0.6608, v
d= -0.0250, 3.75, 0.9891, 0.6451, v
d= -0.0250, 7.50, 0.9842, 0.6017, v
d= -0.0250, 11.25, 0.9765, 0.5414, v
d= -0.0250, 15.00, 0.9659, 0.4785, v
d= -0.0250, 18.75, 0.9522, 0.4261, v
d= -0.0250, 22.50, 0.9355, 0.3903, v
d= -0.0250, 26.25, 0.9171, 0.3684, v
d= -0.0250, 30.00, 0.8993, 0.3534, v
d= -0.0250, 33.75, 0.8842, 0.3397, v
d= -0.0250, 37.50, 0.8733, 0.3255, v
d= -0.0250, 41.25, 0.8672, 0.3120, v
d= -0.0250, 45.00, 0.8665, 0.3013, v
d= -0.0250, 48.75, 0.8710, 0.2947, v
d= -0.0250, 52.50, 0.8805, 0.2925, v
d= -0.0250, 56.25, 0.8941, 0.2944, v
d= -0.0250, 60.00, 0.9102, 0.3010, v
d= -0.0250, 63.75, 0.9256, 0.3148, v
d= -0.0250, 67.50, 0.9365, 0.3400, v
d= -0.0250, 71.25, 0.9403, 0.3766, v
d= -0.0250, 75.00, 0.9375, 0.4172, v
d= -0.0250, 78.75, 0.9313, 0.4517, v
d= -0.0250, 82.50, 0.9249, 0.4747, v
d= -0.0250, 86.25, 0.9204, 0.4867, v
