0.0, 54.5515452363
1.363636315179429, 54.5372219829
2.7272725897807097, 54.5028208722
4.09090885003573, 54.4525058665
5.454545345840725, 54.3918601734
6.818181907590334, 54.3218304051
8.181818820786136, 54.2330453694
9.54545459988053, 54.125662659
10.909090973291791, 54.000829325699996
12.272728318733797, 53.8594685569
13.63636354249342, 53.7076901459
14.999999192541576, 53.5453624286
16.363637012476282, 53.3756479586
17.727273026272897, 53.1995087735
19.0909086383491, 53.0196910076
20.45454549700177, 52.8377826703
21.81818086426437, 52.6548377082
23.181819755070304, 52.4722304238
24.54545496193659, 52.2920887624
25.90908953175111, 52.1161614131
27.27272744292488, 51.9470768004
28.63636363016252, 51.78771854119999
29.999999862718397, 51.6425480151
31.363637060792428, 51.5129744316
32.727270533205, 51.4007592959
34.09091069033653, 51.30743096089999
35.4545461687455, 51.22953446699999
36.818182339394596, 51.1659179172
38.181817944626495, 51.1170403839
39.54545510650984, 51.0846034628
40.90908981301918, 51.06967623919999
42.272727299843645, 51.0728327325
43.636362523758436, 51.0934883864
45.0, 51.1320611813
46.36363747624157, 51.190479148899996
47.727272700156355, 51.2717216111
49.09091018698082, 51.3756668283
50.45454489349016, 51.5022668224
51.818182055373505, 51.651522264099995
53.181817660605404, 51.8230900968
54.545453831254505, 52.0178889661
55.90908930966347, 52.2362850066
57.272729466795, 52.4771269531
58.63636293920758, 52.7389044726
60.0000001372816, 53.019486975899994
61.36363636983748, 53.317225084499995
62.727272557075125, 53.630062808299996
64.0909104682489, 53.955385487499996
65.4545450380634, 54.2901609309
66.81818024492969, 54.6309342525
68.18181913573562, 54.9749616056
69.54545450299824, 55.3184884126
70.90909136165091, 55.6574421802
72.2727269737271, 55.987442965599996
73.63636298752373, 56.305511738
75.00000080745842, 56.6086103019
76.36363645750657, 56.893555611699995
77.7272716812662, 57.156449765199994
79.0909090267082, 57.4005258392
80.45454540011947, 57.6236511357
81.81818117921387, 57.8240730616
83.18181809240967, 57.9942724027
84.54545465415929, 58.129378185
85.90909114996427, 58.240212286399995
87.27272741021929, 58.330961270299994
88.63636368482058, 58.412646199899996
90.0, 58.465562708099995
90.0, 58.465562708099995
91.36363631517942, 58.412646199899996
92.72727258978071, 58.330961270299994
94.09090885003573, 58.240212286399995
